2011-03-03,87,-35
2011-03-02,88,-46
2011-03-01,89,-45
2011-02-28,90,-46
2011-02-25,93,-44
2011-02-24,94,-43
2011-02-23,95,-42
2011-02-22,96,-41
2011-02-18,99,-37
2011-02-17,99,-36
2011-02-16,95,-35
2011-02-15,96,-45
2011-02-14,97,-44
2011-02-11,98,-41
2011-02-10,99,-40
2011-02-09,99,-45
2011-02-08,99,-45
2011-02-07,97,-45
2011-02-04,99,-43
2011-02-03,99,-42
2011-02-02,99,-45
2011-02-01,95,-45
2011-01-31,96,-45
2011-01-28,99,-43
2011-01-27,99,-42
2011-01-26,98,-46
2011-01-25,99,-46
2011-01-24,97,-46
2011-01-21,97,-44
2011-01-20,98,-43
2011-01-19,99,-46
2011-01-18,96,-45
2011-01-14,98,-41
2011-01-13,99,-40
2011-01-12,93,-39
2011-01-11,94,-38
2011-01-10,95,-37
2011-01-07,98,-34
2011-01-06,99,-33
2011-01-05,99,-32
